Exporter Clean,Lotid,Sales Quantity,Sales Amount,Total Deductions,COMMISSION,FOB Liq,FOB per Case,Advances,Advance Pct Of FOB,% Commission
VIDEXPORT,24E04271,2080.0,62448.259999999995,2966.0,4371.350000000001,55110.909999999996,26.495629807692307,0.0,0.0,7.348997835657222
VIDEXPORT,24E04272,2160.0,66852.0,4125.18,4679.76,58047.06,26.873638888888888,0.0,0.0,7.460540802164051
VIDEXPORT,24E04273,2080.0,52388.36,2901.0,3667.08,45820.28,22.02898076923077,0.0,0.0,7.410134628317211
VIDEXPORT,24E04274,2250.0,55849.5,3724.63,3909.58,48215.29,21.42901777777778,0.0,0.0,7.500411991435183
VIDEXPORT,24E04275,1980.0,44113.5,3079.5,3087.9999999999995,37946.0,19.164646464646463,0.0,0.0,7.5254666861626935
VIDEXPORT,24E04276,2080.0,52178.649999999994,4149.14,3633.220000000001,44396.28999999999,21.34437019230769,0.0,0.0,7.564557706293488
VIDEXPORT,24E04277,1980.0,49581.0,4002.46,3470.7799999999997,42107.76,21.266545454545454,0.0,0.0,7.614943348338933
VIDEXPORT,24E04278,1680.0,44187.84,3635.0,2209.4399999999996,38343.399999999994,22.82345238095238,0.0,0.0,5.4482990587095745
VIDEXPORT,24E04294,2160.0,53892.0,4139.68,3772.5600000000004,45979.76,21.286925925925928,0.0,0.0,7.582681571432248
VIDEXPORT,24E04301,2080.0,50360.0,2675.0,3525.2,44159.8,21.23067307692308,0.0,0.0,7.3926811366257725
VIDEXPORT,24E04302,2340.0,58675.5,4281.7,4107.400000000001,50286.4,21.48991452991453,0.0,0.0,7.551228264986083
VIDEXPORT,24E04304,2240.0,55240.0,2695.5,3866.8,48677.7,21.73111607142857,0.0,0.0,7.359095623709427
VIDEXPORT,24E04306,2520.0,64809.0,3786.12,4536.719999999999,56486.159999999996,22.415142857142854,0.0,0.0,7.434457370743564
VIDEXPORT,24E04307,2240.0,47560.0,4674.0,3329.2,39556.8,17.659285714285716,0.0,0.0,7.762906309751434
VIDEXPORT,24E04308,2000.0,54343.18,2977.5,3804.0099999999993,47561.67,23.780835,0.0,0.0,7.4057425113422015
VIDEXPORT,24E04309,2160.0,54240.36,2649.0,3796.8,47794.56,22.12711111111111,0.0,0.0,7.359371801790067
VIDEXPORT,24E04310,1890.0,48116.25,3058.0,3368.1699999999996,41690.08,22.058243386243387,0.0,0.0,7.475146060932236
VIDEXPORT,24E04312,2520.0,62244.0,4621.53,4357.219999999999,53265.25,21.137003968253968,0.0,0.0,7.561668217277044
VIDEXPORT,24E04325,2340.0,58383.0,5190.28,4086.9399999999996,49105.78,20.985376068376066,0.0,0.0,7.683269439878238
VIDEXPORT,24E04326,2080.0,50720.0,4321.0,3550.4,42848.6,20.60028846153846,0.0,0.0,7.6518890493329605
VIDEXPORT,24E04333,2340.0,58383.0,5176.97,4086.9400000000005,49119.09,20.991064102564103,0.0,0.0,7.681347396150399
VIDEXPORT,24E04334,2080.0,14096.0,4215.0,704.8000000000002,9176.2,4.4116346153846155,0.0,0.0,7.132881287319099
VIDEXPORT,24E04335,2520.0,62874.0,4162.53,4401.32,54310.15,21.551646825396826,0.0,0.0,7.496524955004532
VIDEXPORT,24E04337,1800.0,40860.0,2759.5,2860.3199999999997,35240.18,19.57787777777778,0.0,0.0,7.507303053765697
VIDEXPORT,24E04338,2240.0,49959.89,2643.5,3497.18,43819.21,19.562147321428572,0.0,0.0,7.391054135786774
VIDEXPORT,24E04339,2240.0,40370.659999999996,2950.0,2825.8199999999997,34594.84,15.444124999999998,0.0,0.0,7.551496953821765
VIDEXPORT,24E04340,2520.0,62874.0,5407.2,4401.32,53065.48,21.05773015873016,0.0,0.0,7.658891742710574
VIDEXPORT,24E04341,2100.0,58957.5,2923.25,4127.089999999999,51907.16,24.71769523809524,0.0,0.0,7.365298902010823
VIDEXPORT,24E04342,2240.0,39212.850000000006,3008.0,2744.83,33460.020000000004,14.93750892857143,0.0,0.0,7.581387576526348
VIDEXPORT,24E04343,2250.0,55867.5,3874.5,3910.8500000000004,48082.15,21.369844444444446,0.0,0.0,7.521877945107996
VIDEXPORT,24E04348,2160.0,47412.0,4599.12,3318.96,39493.92,18.284222222222223,0.0,0.0,7.75224652020607
VIDEXPORT,24E04349,2080.0,38570.34,3920.5099999999998,2699.9000000000005,31949.929999999993,15.360543269230766,0.0,0.0,7.791957420858922
VIDEXPORT,24E04350,2340.0,51903.0,4449.89,3633.34,43819.770000000004,18.726397435897436,0.0,0.0,7.656695209228648
VIDEXPORT,24E04351,2157.0,55163.4,3614.6,2758.2699999999995,48790.530000000006,22.619624478442283,0.0,0.0,5.350793810913153
VIDEXPORT,24E04352,2160.0,48964.5,3905.44,3427.62,41631.439999999995,19.273814814814813,0.0,0.0,7.606949634546305
VIDEXPORT,24E04353,2100.0,56820.0,3673.25,2840.9300000000003,50305.82,23.95515238095238,0.0,0.0,5.345444453329696
VIDEXPORT,24E04354,2080.0,38303.229999999996,3024.0,2681.1400000000003,32598.089999999997,15.672158653846152,0.0,0.0,7.599769042578313
VIDEXPORT,24E04355,1980.0,49401.0,3648.5,3458.18,42294.32,21.360767676767676,0.0,0.0,7.55845035790394
VIDEXPORT,24E04356,2080.0,42176.08,2857.0,2952.2499999999995,36366.83,17.484052884615384,0.0,0.0,7.508441194453175
VIDEXPORT,24E04357,2080.0,36225.58,2857.0,1811.2799999999997,31557.300000000003,15.171778846153847,0.0,0.0,5.428100326714531
VIDEXPORT,24E04358,1706.0,41515.7,6261.6900000000005,2075.8500000000004,33178.159999999996,19.447924970691673,0.0,0.0,5.888266327717048
VIDEXPORT,24E04359,2100.0,57195.0,3032.0,4003.7200000000003,50159.28,23.88537142857143,0.0,0.0,7.391983457341728
VIDEXPORT,24E04360,1760.0,36313.86,2809.0,2541.8799999999997,30962.98,17.592602272727273,0.0,0.0,7.586600869247027
VIDEXPORT,24E04361,2340.0,51016.5,4419.7,3571.28,43025.520000000004,18.38697435897436,0.0,0.0,7.664217285307146
VIDEXPORT,24E04362,2115.0,41024.25,2978.0,2871.72,35174.53,16.630983451536643,0.0,0.0,7.547971219239741
VIDEXPORT,24E04363,1800.0,33435.0,3015.98,2340.4799999999996,28078.54,15.59918888888889,0.0,0.0,7.694133473070465
VIDEXPORT,24E04371,1600.0,40915.020000000004,2912.0,2864.04,35138.98,21.961862500000002,0.0,0.0,7.536348427046061
VIDEXPORT,24E04376,2160.0,47412.0,4231.47,3318.96,39861.57,18.454430555555554,0.0,0.0,7.686241924311721
VIDEXPORT,24E04389,2099.0,54905.0,3048.6,3843.3500000000004,48013.05,22.874249642686994,0.0,0.0,7.411524903387045
VIDEXPORT,24E04390,1920.0,49920.0,3593.0,3494.4,42832.6,22.308645833333333,0.0,0.0,7.54290154769357
VIDEXPORT,24E04391,2100.0,57075.0,2807.0,3995.25,50272.75,23.93940476190476,0.0,0.0,7.362073413429646
VIDEXPORT,24E04392,2340.0,51363.0,4401.95,3595.54,43365.51,18.53226923076923,0.0,0.0,7.656430169257288
VIDEXPORT,24E04393,2340.0,47316.33,4200.2,3312.12,39804.01,17.010260683760684,0.0,0.0,7.6818582743859425
VIDEXPORT,24E04394,1950.0,45525.0,2747.0,3186.75,39591.25,20.30320512820513,0.0,0.0,7.449506755809061
VIDEXPORT,24E04395,2340.0,51363.0,6337.75,3595.54,41429.71,17.705004273504272,0.0,0.0,7.985608075468765
VIDEXPORT,24E04396,2520.0,55449.0,4465.49,3881.5600000000004,47101.950000000004,18.69125,0.0,0.0,7.613363615019837
VIDEXPORT,24E04397,2160.0,53162.25,7653.88,3721.3500000000004,41787.020000000004,19.345842592592593,0.0,0.0,8.177286947434066
VIDEXPORT,24E04400,2070.0,45436.5,4055.89,3180.67,38199.94,18.45407729468599,0.0,0.0,7.6863777503521575
VIDEXPORT,24E04404,2160.0,47652.48,2969.0,3335.5899999999997,41347.89000000001,19.14254166666667,0.0,0.0,7.464928873042116
VIDEXPORT,24E04405,2078.0,32651.3,6577.16,1632.6299999999997,24441.51,11.762035611164581,0.0,0.0,6.261491270661275
VIDEXPORT,24E04406,2160.0,40432.5,3287.84,2830.37,34314.29,15.886245370370371,0.0,0.0,7.61985706693775
VIDEXPORT,24E04408,1710.0,43920.0,3161.0,3074.4100000000003,37684.59,22.037771929824558,0.0,0.0,7.542898500944577
VIDEXPORT,24E04419,1950.0,44220.0,2747.0,3095.4,38377.6,19.680820512820514,0.0,0.0,7.463651050080776
VIDEXPORT,24E04428,1920.0,47468.55,2735.0,2741.3800000000006,41992.170000000006,21.870921875000004,0.0,0.0,6.128241554716762
VIDEXPORT,24E04430,2340.0,51363.0,3918.55,3595.54,43848.909999999996,18.738850427350425,0.0,0.0,7.578420658264561
VIDEXPORT,24E04431,1920.0,34050.33,2735.0,2383.4700000000003,28931.86,15.068677083333334,0.0,0.0,7.6111923457297115
VIDEXPORT,24E04432,1920.0,34697.7,2749.5,2428.9100000000003,29519.289999999997,15.374630208333333,0.0,0.0,7.6026505405625375
VIDEXPORT,24E04434,2340.0,50053.5,4071.2,2502.789999999999,43479.51,18.58098717948718,0.0,0.0,5.442942175576252
VIDEXPORT,24E04435,2080.0,36486.520000000004,2799.0,2553.9799999999996,31133.540000000005,14.968048076923079,0.0,0.0,7.581383254095283
VIDEXPORT,24E04436,1800.0,34128.08,2767.0,2389.07,28972.010000000002,16.095561111111113,0.0,0.0,7.617945555446433
VIDEXPORT,24E04437,2240.0,39505.29,2943.0,2765.56,33796.73,15.087825892857145,0.0,0.0,7.563968230655137
VIDEXPORT,24E04438,2340.0,51363.0,6287.35,3595.54,41480.11,17.726542735042734,0.0,0.0,7.9766792048478505
VIDEXPORT,24E04439,2335.0,50917.5,3431.0,3564.3500000000004,43922.15,18.8103426124197,0.0,0.0,7.506028029018774
VIDEXPORT,24E04440,2520.0,36972.0,4255.46,1848.6200000000003,30867.920000000002,12.249174603174604,0.0,0.0,5.650414133034851
VIDEXPORT,24E04442,2180.0,50600.0,2810.5,3450.0,44339.5,20.339220183486237,0.0,0.0,7.219159020286884
VIDEXPORT,24E04444,2070.0,38097.0,5743.07,2666.81,29687.12,14.3416038647343,0.0,0.0,8.242615348429078
VIDEXPORT,24E04445,1710.0,29727.0,2793.3999999999996,2080.95,24852.649999999998,14.533713450292396,0.0,0.0,7.726223007692992
VIDEXPORT,24E04446,1932.0,33145.2,4011.05,2320.58,26813.57,13.878659420289855,0.0,0.0,7.965154294873885
VIDEXPORT,24E04454,1920.0,28499.12,2807.5,1424.9199999999998,24266.7,12.63890625,0.0,0.0,5.546244261747605
VIDEXPORT,24E04456,2080.0,35945.75,2799.0,1797.2499999999995,31349.5,15.071875,0.0,0.0,5.422100205902538
VIDEXPORT,24E04460,2520.0,55134.0,6460.6,3859.5199999999995,44813.880000000005,17.783285714285714,0.0,0.0,7.929423463329045
VIDEXPORT,24E04463,2520.0,51858.0,5735.32,3630.199999999999,42492.48,16.86209523809524,0.0,0.0,7.8707481872258915
VIDEXPORT,24E04464,2080.0,43121.48,2857.0,3018.46,37246.020000000004,17.906740384615386,0.0,0.0,7.496582595876067
VIDEXPORT,24E04465,1920.0,39946.32,5774.4,4573.28,29598.64,15.415958333333332,0.0,0.0,13.383152014870689
VIDEXPORT,24E04466,2070.0,38749.68,2857.0,2712.51,33180.17,16.02906763285024,0.0,0.0,7.557279088660976
VIDEXPORT,24E04467,2520.0,55494.0,4394.2,3884.7200000000003,47215.08,18.73614285714286,0.0,0.0,7.602221535113641
VIDEXPORT,24E04468,2340.0,51363.0,6232.04,3595.54,41535.42,17.750179487179487,0.0,0.0,7.966903429486099
VIDEXPORT,24E04469,1980.0,31441.5,2274.0,2201.0099999999998,26966.49,13.619439393939395,0.0,0.0,7.546104397017227
VIDEXPORT,24E04470,2520.0,47697.16,2874.0,3338.86,41484.3,16.46202380952381,0.0,0.0,7.448961652859816
VIDEXPORT,24E04472,2140.0,14197.54,19276.5,993.84,-6072.799999999999,-2.8377570093457942,0.0,-0.0,-19.567785530896092
VIDEXPORT,24E04473,2080.0,24593.44,3178.0,1721.48,19693.96,9.46825,0.0,0.0,8.038499325720135
VIDEXPORT,24E04474,2160.0,41106.8,3203.5,2055.34,35847.96000000001,16.596277777777782,0.0,0.0,5.4225885345075495
VIDEXPORT,24E04475,2340.0,36244.53,6886.69,1812.3100000000002,27545.53,11.771594017094017,0.0,0.0,6.1731721407297
VIDEXPORT,24E04477,2160.0,44019.0,4926.46,3081.3399999999997,36011.200000000004,16.671851851851855,0.0,0.0,7.882168823003058
VIDEXPORT,24E04485,2160.0,42732.0,5579.76,2991.36,34160.88,15.815222222222221,0.0,0.0,8.051627573465288
VIDEXPORT,24E04491,2520.0,50994.0,6262.24,3569.72,41162.04,16.334142857142858,0.0,0.0,7.980280677532026
VIDEXPORT,24E04501,1980.0,42413.95,12399.51,4264.6900000000005,25749.749999999993,13.004924242424238,0.0,0.0,14.20879416707425
VIDEXPORT,24E04502,2372.0,51426.7,8779.810000000001,3000.4100000000003,39646.479999999996,16.714367622259694,0.0,0.0,7.0354719886960115
VIDEXPORT,24E04503,2070.0,28800.0,2823.0,2016.0,23961.0,11.575362318840579,0.0,0.0,7.760711398544867
VIDEXPORT,24E04504,2520.0,45234.0,1482.6,3166.52,40584.880000000005,16.105111111111114,0.0,0.0,7.237528399091228
VIDEXPORT,24E04505,2160.0,42732.0,3523.2,2136.7200000000003,37072.08,17.163,0.0,0.0,5.449592948521761
VIDEXPORT,24E04506,1800.0,36171.0,2759.6,2532.0199999999995,30879.38,17.15521111111111,0.0,0.0,7.578311594246273
VIDEXPORT,24E04507,2340.0,35392.5,3143.49,2477.49,29771.520000000004,12.722871794871796,0.0,0.0,7.682375365941466
VIDEXPORT,24E04508,2520.0,45234.0,1482.6,3166.5199999999995,40584.880000000005,16.105111111111114,0.0,0.0,7.237528399091228
VIDEXPORT,24E04509,2340.0,36621.0,3170.0,2563.6,30887.4,13.19974358974359,0.0,0.0,7.663746973184658
